～か月<div class="hint">period of months</div>,～かげつ,period of months,2か <ruby>月<rt>げつ</rt></ruby> <ruby>前<rt>まえ</rt></ruby>に <ruby>日本<rt>にほん</rt></ruby>に <ruby>来<rt>き</rt></ruby>ました。,I came to Japan 2 months ago.
立派<div class="hint">splendid; fine</div>,りっぱ,splendid; fine,ジョンは <ruby>優<rt>やさ</rt></ruby>しくて <ruby>立派<rt>りっぱ</rt></ruby>な <ruby>紳士<rt>しんし</rt></ruby>です。,John is a kind; fine gentleman.
答える<div class="hint">to answer; to reply</div>,こたえる,to answer; to reply,<ruby>数学<rt>すうがく</rt></ruby>が <ruby>得意<rt>とくい</rt></ruby>ではないから <ruby>質問<rt>しつもん</rt></ruby>を <ruby>答<rt>こた</rt></ruby>えなかった。,I'm not good at math so I didn't answer the question.
箱<div class="hint">box; case; chest</div>,はこ,box; case; chest,<ruby>箱<rt>はこ</rt></ruby>を <ruby>開<rt>あ</rt></ruby>けて。,Open the box.
箸<div class="hint">chopsticks</div>,はし,chopsticks,お <ruby>箸<rt>はし</rt></ruby>の <ruby>使<rt>つか</rt></ruby>い <ruby>方<rt>かた</rt></ruby>が <ruby>分<rt>わ</rt></ruby>かりません。,I don't know how to use chopsticks.
紅茶<div class="hint">black tea</div>,こうちゃ,black tea,<ruby>紅茶<rt>こうちゃ</rt></ruby>を <ruby>一杯<rt>いっぱい</rt></ruby> <ruby>飲<rt>の</rt></ruby>みたい。,I want to drink a cup of tea.
紙<div class="hint">paper</div>,かみ,paper,ノート <ruby>忘<rt>わす</rt></ruby>れたから <ruby>紙<rt>かみ</rt></ruby>が <ruby>一<rt>いち</rt></ruby> <ruby>枚<rt>まい</rt></ruby>ほしい。,I forgot my notebook so I want a piece of paper.
細い<div class="hint">thin; slender</div>,ほそい,thin; slender,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>細<rt>ほそ</rt></ruby>いです。,She is slender.
終わる<div class="hint">to end; to finish</div>,おわる,to end; to finish,この <ruby>質問<rt>しつもん</rt></ruby>を <ruby>答<rt>こた</rt></ruby>えたら <ruby>宿題<rt>しゅくだい</rt></ruby>が <ruby>終<rt>お</rt></ruby>わります。,My homework will be finished after I answer this question.
結婚<div class="hint">marriage</div>,けっこん,marriage,ジョンは <ruby>去年<rt>きょねん</rt></ruby> <ruby>結婚<rt>けっこん</rt></ruby>しました。,John got married last year.
結構<div class="hint">no thank you | quite; fairly</div>,けっこう,no thank you | quite; fairly,<ruby>水<rt>みず</rt></ruby>だけで <ruby>結構<rt>けっこう</rt></ruby>です。,I am fine with just water.
絵<div class="hint">picture; drawing; painting</div>,え,picture; drawing; painting,<ruby>絵<rt>え</rt></ruby>を <ruby>描<rt>か</rt></ruby>くことは <ruby>趣味<rt>しゅみ</rt></ruby>です。,Painting is my hobby.
綺麗<div class="hint">pretty; beautiful | clean; clear</div>,きれい,pretty; beautiful | clean; clear,<ruby>掃除<rt>そうじ</rt></ruby>したから <ruby>部屋<rt>へや</rt></ruby>が <ruby>綺麗<rt>きれい</rt></ruby>だよ。,This room is clean because I cleaned it.
緑<div class="hint">green</div>,みどり,green,<ruby>彼<rt>かれ</rt></ruby>は <ruby>緑<rt>みどり</rt></ruby>が <ruby>一番<rt>いちばん</rt></ruby> <ruby>好<rt>す</rt></ruby>きだ。,He likes green the best.
締める<div class="hint">to tie; to tighten</div>,しめる,to tie; to tighten,シートベルトをお <ruby>締<rt>し</rt></ruby>めください。,Please fasten your seat belt.
練習<div class="hint">practice</div>,れんしゅう,practice,<ruby>来週<rt>らいしゅう</rt></ruby>に <ruby>試合<rt>しあい</rt></ruby>があるので <ruby>今週<rt>こんしゅう</rt></ruby> <ruby>一所懸命<rt>いっしょけんめい</rt></ruby>に <ruby>練習<rt>れんしゅう</rt></ruby>します。,I have a game next week so I will practice hard this week.
縦<div class="hint">the vertical; height</div>,たて,the vertical; height,このカーペットの <ruby>大<rt>おお</rt></ruby>きさは <ruby>縦<rt>たて</rt></ruby>１２０センチ <ruby>横<rt>よこ</rt></ruby>１６０センチです。,The size of the carpet is 120 by 160 centimeters.
置く<div class="hint">to put; to place</div>,おく,to put; to place,<ruby>荷物<rt>にもつ</rt></ruby>をベッドの <ruby>隣<rt>となり</rt></ruby>に <ruby>置<rt>お</rt></ruby>いて。,Put your luggage next to the bed.
美味しい<div class="hint">delicious; tasty</div>,おいしい,delicious; tasty,とても <ruby>美味<rt>おい</rt></ruby>しいですよ。,It's really good.
習う<div class="hint">to learn</div>,ならう,to learn,<ruby>授業<rt>じゅぎょう</rt></ruby>でひらがなもカタカナも <ruby>習<rt>なら</rt></ruby>う。,We will learn both hiragana and katakana in class.
耳<div class="hint">ear</div>,みみ,ear,コンサートがうるさすぎたから <ruby>耳<rt>みみ</rt></ruby>が <ruby>痛<rt>いた</rt></ruby>い。,My ears hurt because the concert was loud.
聞く<div class="hint">to hear; to listen | to ask</div>,きく,to hear; to listen | to ask,あの <ruby>外国<rt>がいこく</rt></ruby> <ruby>人<rt>じん</rt></ruby>に <ruby>出身<rt>しゅっしん</rt></ruby>を <ruby>聞<rt>き</rt></ruby>きましょう。,Let's that foreigner where they are from.
肉<div class="hint">flesh | meat</div>,にく,flesh | meat,この <ruby>肉<rt>にく</rt></ruby>は <ruby>腐<rt>くさ</rt></ruby>っている。,This meat is spoiled.
背<div class="hint">height</div>,せい,height,<ruby>父<rt>ちち</rt></ruby>の <ruby>方<rt>ほう</rt></ruby>が <ruby>僕<rt>ぼく</rt></ruby>より <ruby>背<rt>せ</rt></ruby>が <ruby>高<rt>たか</rt></ruby>いです。,My father is taller than me.
脱ぐ<div class="hint">to take off (clothes; shoes; etc.); to undress</div>,ぬぐ,to take off (clothes; shoes; etc.); to undress,コートを <ruby>脱<rt>ぬ</rt></ruby>ぎますか？,Will you take off your coat?
自分<div class="hint">myself; oneself</div>,じぶん,myself; oneself,<ruby>娘<rt>むすめ</rt></ruby>がもう20 <ruby>歳<rt>さい</rt></ruby>になったので、 <ruby>自分<rt>じぶん</rt></ruby>で <ruby>車<rt>くるま</rt></ruby>を <ruby>買<rt>か</rt></ruby>うと <ruby>言<rt>い</rt></ruby>った。,My daughter said she would buy the car herself because she is already 20 years old.
自動車<div class="hint">automobile</div>,じどうしゃ,automobile,<ruby>自動車<rt>じどうしゃ</rt></ruby>を <ruby>運転<rt>うんてん</rt></ruby>して <ruby>仕事<rt>しごと</rt></ruby>に <ruby>行<rt>い</rt></ruby>く。,I drive my car and go to work.
自転車<div class="hint">bicycle</div>,じてんしゃ,bicycle,<ruby>自転車<rt>じてんしゃ</rt></ruby>に <ruby>乗<rt>の</rt></ruby>って <ruby>学校<rt>がっこう</rt></ruby>に <ruby>来<rt>き</rt></ruby>ます。,I ride my bike and come to school.
良い<div class="hint">good</div>,いい、よい,good,<ruby>試験<rt>しけん</rt></ruby>に <ruby>受<rt>う</rt></ruby>かって <ruby>良<rt>よ</rt></ruby>かったですね。,It was good that you passed the test.
色<div class="hint">color</div>,いろ,color,<ruby>好<rt>す</rt></ruby>きな <ruby>色<rt>いろ</rt></ruby>は <ruby>何色<rt>なにいろ</rt></ruby>ですか？,What's your favorite color?
色々<div class="hint">various</div>,いろいろ,various,あの <ruby>喫茶店<rt>きっさてん</rt></ruby>に <ruby>色々<rt>いろいろ</rt></ruby>なコーヒーがあります。,There are various kinds of coffee at that coffee shop.
花<div class="hint">flower</div>,はな,flower,<ruby>母<rt>はは</rt></ruby>の <ruby>日<rt>ひ</rt></ruby>に <ruby>母<rt>はは</rt></ruby>に <ruby>花<rt>はな</rt></ruby>をあげるつもりです。,I intend to give flowers to my mother on Mother's Day.
花瓶<div class="hint">(flower) vase</div>,かびん,(flower) vase,<ruby>花<rt>はな</rt></ruby>を <ruby>赤<rt>あか</rt></ruby>い <ruby>花瓶<rt>かびん</rt></ruby>に <ruby>入<rt>い</rt></ruby>れてください。,Please put the flowers in the red vase.
若い<div class="hint">young; youthful</div>,わかい,young; youthful,<ruby>若<rt>わか</rt></ruby>いから <ruby>何<rt>なん</rt></ruby>でもすぐ <ruby>習<rt>なら</rt></ruby>ってくるよね。,You learn anything quickly because you're young.
英語<div class="hint">English</div>,えいご,English,<ruby>英語<rt>えいご</rt></ruby>が <ruby>話<rt>はな</rt></ruby>せますか？,Can you speak English?
茶わん<div class="hint">rice bowl</div>,ちゃわん,rice bowl,もうちょっと <ruby>食<rt>た</rt></ruby>べたいからご <ruby>飯<rt>はん</rt></ruby>を <ruby>茶わん<rt>ちゃわん</rt></ruby>に <ruby>入<rt>い</rt></ruby>れてもいいですか？,I want to eat a little more so may I put rice in my rice bowl?
茶色<div class="hint">brown</div>,ちゃいろ,brown,<ruby>彼女<rt>かのじょ</rt></ruby>の <ruby>目<rt>め</rt></ruby>が <ruby>茶色<rt>ちゃいろ</rt></ruby>です。,Her eyes are brown.
荷物<div class="hint">luggage; package</div>,にもつ,luggage; package,<ruby>荷物<rt>にもつ</rt></ruby>が3つあります。,I have three pieces of baggage.
葉書<div class="hint">postcard</div>,はがき,postcard,ポストに <ruby>葉書<rt>はがき</rt></ruby>を <ruby>入<rt>い</rt></ruby>れました。,I put the postcard in the mailbox.
薄い<div class="hint">thin | weak (taste; etc.)</div>,うすい,thin | weak (taste; etc.),この <ruby>薄<rt>うす</rt></ruby>い <ruby>本<rt>ほん</rt></ruby>は <ruby>私<rt>わたし</rt></ruby>のです。,This thin book is mine.
薬<div class="hint">medicine; pharmaceuticals</div>,くすり,medicine; pharmaceuticals,アレルギーの <ruby>薬<rt>くすり</rt></ruby>を <ruby>飲<rt>の</rt></ruby>んだ。,I took allergy medicine.
行く<div class="hint">to go; to head (towards)</div>,いく,to go; to head (towards),<ruby>何<rt>なん</rt></ruby> <ruby>時<rt>じ</rt></ruby>に <ruby>学校<rt>がっこう</rt></ruby>に <ruby>行<rt>い</rt></ruby>くの？,What time will you go to school?
被る<div class="hint">to wear (on one's head)</div>,かぶる,to wear (on one's head),<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>帽子<rt>ぼうし</rt></ruby>を <ruby>被<rt>かぶ</rt></ruby>っていた。,She was wearing a hat.
西<div class="hint">west</div>,にし,west,<ruby>日<rt>ひ</rt></ruby>は <ruby>西<rt>にし</rt></ruby>に <ruby>沈<rt>しず</rt></ruby>む。,The sun sets in the west.
要る<div class="hint">to be needed; to be wanted</div>,いる,to be needed; to be wanted,<ruby>道<rt>みち</rt></ruby>が <ruby>分<rt>わ</rt></ruby>からないので、 <ruby>地図<rt>ちず</rt></ruby>が <ruby>要<rt>い</rt></ruby>ります。,I need a map because I don't know the way.
見せる<div class="hint">to show; to display</div>,みせる,to show; to display,レポートを <ruby>印刷<rt>いんさつ</rt></ruby>する <ruby>前<rt>まえ</rt></ruby>に <ruby>見<rt>み</rt></ruby>せてね。,Show me the report before you print it.
見る<div class="hint">to see; to look</div>,みる,to see; to look,<ruby>映画<rt>えいが</rt></ruby>を <ruby>見<rt>み</rt></ruby>てからショッピングしよう。,Let's go shopping after we see the movie.
覚える<div class="hint">to memorize; to remember</div>,おぼえる,to memorize; to remember,<ruby>皆<rt>みな</rt></ruby>の <ruby>名前<rt>なまえ</rt></ruby>をまだ <ruby>全部<rt>ぜんぶ</rt></ruby> <ruby>覚<rt>おぼ</rt></ruby>えていません。,I still do not remember everyone's names.
角<div class="hint">corner</div>,かど,corner,<ruby>彼<rt>かれ</rt></ruby>はその <ruby>角<rt>かど</rt></ruby>を <ruby>曲<rt>ま</rt></ruby>がった。,He turned that corner.
言う<div class="hint">to say; to utter</div>,いう,to say; to utter,<ruby>誰<rt>だれ</rt></ruby>にも <ruby>言<rt>い</rt></ruby>わないで。,Don't tell anyone.
言葉<div class="hint">word; phrase</div>,ことば,word; phrase,<ruby>難<rt>むずか</rt></ruby>しい <ruby>言葉<rt>ことば</rt></ruby>です。,It is a difficult word.
つまらない<div class="hint">dull; uninteresting; boring</div>,つまらない,dull; uninteresting; boring,このビデオはつまらないよ。,This video is boring.
話<div class="hint">story; conversation</div>,はなし,story; conversation,<ruby>知<rt>し</rt></ruby>らない <ruby>人<rt>ひと</rt></ruby>とお <ruby>金<rt>かね</rt></ruby>の <ruby>話<rt>はなし</rt></ruby>をしない。,Do no talk to strangers about money.
話す<div class="hint">to talk; to speak; to converse</div>,はなす,to talk; to speak; to converse,あの <ruby>人<rt>ひと</rt></ruby>と <ruby>話<rt>はな</rt></ruby>したことないです。,I have never spoken with that person.
誕生日<div class="hint">birthday</div>,たんじょうび,birthday,<ruby>誕生日<rt>たんじょうび</rt></ruby>はいつですか。,When is your birthday?
読む<div class="hint">to read</div>,よむ,to read,<ruby>去年<rt>きょねん</rt></ruby> <ruby>本<rt>ほん</rt></ruby>を50 <ruby>冊<rt>さつ</rt></ruby> <ruby>以上<rt>いじょう</rt></ruby> <ruby>読<rt>よ</rt></ruby>みました。,I read over 50 books last year.
誰<div class="hint">who</div>,だれ,who,あの <ruby>人<rt>ひと</rt></ruby>は <ruby>誰<rt>だれ</rt></ruby>ですか？,Who is that person?
誰か<div class="hint">someone</div>,だれか,someone,<ruby>誰<rt>だれ</rt></ruby>かがエアコンをつけた。,Someone turned on the air conditioner.
警官<div class="hint">police officer</div>,けいかん,police officer,ジョンは <ruby>警官<rt>けいかん</rt></ruby>になった。,John became a policeman.
豚肉<div class="hint">pork</div>,ぶたにく,pork,このデパートで <ruby>豚肉<rt>ぶたにく</rt></ruby>が <ruby>高<rt>たか</rt></ruby>いです。,The pork at this department store is expensive.
財布<div class="hint">purse; wallet</div>,さいふ,purse; wallet,<ruby>財布<rt>さいふ</rt></ruby>をなくした。,I lost my wallet.
買い物<div class="hint">shopping; purchased goods</div>,かいもの,shopping; purchased goods,<ruby>毎朝<rt>まいあさ</rt></ruby> <ruby>買<rt>か</rt></ruby>い <ruby>物<rt>もの</rt></ruby>をします。,I go shopping every morning.
買う<div class="hint">to buy</div>,かう,to buy,<ruby>果物<rt>くだもの</rt></ruby>をデパートで <ruby>買<rt>か</rt></ruby>いました。,I bought fruits at the department store.
貸す<div class="hint">to lend</div>,かす,to lend,お <ruby>金<rt>かね</rt></ruby>を <ruby>貸<rt>か</rt></ruby>してください。,Please lend me some money.
貼る<div class="hint">to stick; to paste</div>,はる,to stick; to paste,その <ruby>封筒<rt>ふうとう</rt></ruby>に <ruby>切手<rt>きって</rt></ruby>を <ruby>貼<rt>は</rt></ruby>りましたか？,Did you put a stamp on the envelope?
賑やか<div class="hint">bustling; lively</div>,にぎやか,bustling; lively,<ruby>賑<rt>にぎ</rt></ruby>やかなパーティーでした。,It was a lively party.
質問<div class="hint">question; inquiry</div>,しつもん,question; inquiry,<ruby>先生<rt>せんせい</rt></ruby>に <ruby>質問<rt>しつもん</rt></ruby>を <ruby>聞<rt>き</rt></ruby>きました。,I asked the teacher a question.
赤<div class="hint">red; crimson; scarlet</div>,あか,red; crimson; scarlet,<ruby>信号<rt>しんごう</rt></ruby>は <ruby>赤<rt>あか</rt></ruby>です。,The traffic light is red.
赤い<div class="hint">red</div>,あかい,red,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>赤<rt>あか</rt></ruby>くなった。,She turned red (blushed).
走る<div class="hint">to run</div>,はしる,to run,<ruby>木曜日<rt>もくようび</rt></ruby>に20キロを <ruby>走<rt>はし</rt></ruby>りました。,I ran 20 kilometers on Thursday.
起きる<div class="hint">to get up; to wake up</div>,おきる,to get up; to wake up,<ruby>起<rt>お</rt></ruby>きろ！,Get up.
足<div class="hint">foot | leg</div>,あし,foot | leg,あなたの <ruby>足<rt>あし</rt></ruby>より <ruby>私<rt>わたし</rt></ruby>の <ruby>足<rt>あし</rt></ruby>が <ruby>小<rt>ちい</rt></ruby>さいです。,My feet are smaller than your feet.
車<div class="hint">car; automobile</div>,くるま,car; automobile,<ruby>車<rt>くるま</rt></ruby>で <ruby>病院<rt>びょういん</rt></ruby>に <ruby>行<rt>い</rt></ruby>きました。,I went to the hospital by car.
軽い<div class="hint">light (i.e. not heavy)</div>,かるい,light (i.e. not heavy),この <ruby>椅子<rt>いす</rt></ruby>は <ruby>軽<rt>かる</rt></ruby>い。,This chair is light.
辛い<div class="hint">spicy; hot | salty</div>,からい,spicy; hot | salty,このチリソースが <ruby>辛<rt>つら</rt></ruby>い。,This chili sauce is spicy.
辞書<div class="hint">dictionary</div>,じしょ,dictionary,この <ruby>辞書<rt>じしょ</rt></ruby>はあの <ruby>辞書<rt>じしょ</rt></ruby>と <ruby>同<rt>おな</rt></ruby>じくらい <ruby>役<rt>やく</rt></ruby>に <ruby>立<rt>た</rt></ruby>つ。,This dictionary is about as useful as that one.
辺<div class="hint">area; vicinity</div>,へん,area; vicinity,その <ruby>辺<rt>へん</rt></ruby>にホチキスがありますか？,Is there a stapler around there?
近い<div class="hint">near; close</div>,ちかい,near; close,<ruby>近<rt>ちか</rt></ruby>いうちにまたお <ruby>会<rt>あ</rt></ruby>いしましょう。,Let's meet again soon.
近く<div class="hint">near</div>,ちかく,near,<ruby>近<rt>ちか</rt></ruby>くに <ruby>病院<rt>びょういん</rt></ruby>がある。,There is a hospital nearby.
返す<div class="hint">to return (something)</div>,かえす,to return (something),<ruby>明日<rt>あした</rt></ruby>までに <ruby>本<rt>ほん</rt></ruby>を <ruby>返<rt>かえ</rt></ruby>さなければならない。,I must return the book by tomorrow.
速い<div class="hint">fast; quick</div>,はやい,fast; quick,ジョンはいつも <ruby>食<rt>た</rt></ruby>べるのは <ruby>速<rt>はや</rt></ruby>いです。,John always eats quickly.
遅い<div class="hint">slow | late (e.g. "late at night")</div>,おそい,slow | late (e.g. "late at night"),<ruby>遅<rt>おそ</rt></ruby>くなります。,I'll be late.
遊ぶ<div class="hint">to play; to have a good time</div>,あそぶ,to play; to have a good time,<ruby>彼<rt>かれ</rt></ruby>は <ruby>公園<rt>こうえん</rt></ruby>で <ruby>遊<rt>あそ</rt></ruby>びました。,He played at the park.
道<div class="hint">road; street</div>,みち,road; street,<ruby>道<rt>みち</rt></ruby>を <ruby>渡<rt>わた</rt></ruby>ろう。,Let's cross the street.
違う<div class="hint">to differ (from)</div>,ちがう,to differ (from),<ruby>大<rt>おお</rt></ruby>きさが <ruby>同<rt>おな</rt></ruby>じですが、 <ruby>色<rt>いろ</rt></ruby>は <ruby>違<rt>ちが</rt></ruby>います。,The size is the same; but the color is different.
遠い<div class="hint">far; distant</div>,とおい,far; distant,<ruby>駅<rt>えき</rt></ruby>はここから <ruby>遠<rt>とお</rt></ruby>い。,The station is far from here.
部屋<div class="hint">room</div>,へや,room,<ruby>後<rt>あと</rt></ruby>で <ruby>部屋<rt>へや</rt></ruby>を <ruby>片<rt>かた</rt></ruby>づけます。,I'll clean the room up later.
郵便局<div class="hint">post office</div>,ゆうびんきょく,post office,<ruby>郵便局<rt>ゆうびんきょく</rt></ruby>は <ruby>図書館<rt>としょかん</rt></ruby>の <ruby>隣<rt>となり</rt></ruby>にある。,The post office is next to the library.
酒<div class="hint">alcohol; sake</div>,さけ,alcohol; sake,<ruby>昨日<rt>きのう</rt></ruby> <ruby>酒<rt>さけ</rt></ruby>を <ruby>飲<rt>の</rt></ruby>み <ruby>過<rt>す</rt></ruby>ぎました。,I drank too much alcohol yesterday.
醤油<div class="hint">soy sauce; shoyu</div>,しょうゆ,soy sauce; shoyu,<ruby>醤油<rt>しょうゆ</rt></ruby>をかけて、 <ruby>食<rt>た</rt></ruby>べた。,I put shoyu on it and ate it.
重い<div class="hint">heavy; weighty</div>,おもい,heavy; weighty,この <ruby>本<rt>ほん</rt></ruby>は <ruby>重<rt>おも</rt></ruby>い。,This book is heavy.
野菜<div class="hint">vegetable</div>,やさい,vegetable,<ruby>家<rt>いえ</rt></ruby>の <ruby>子供<rt>こども</rt></ruby>は <ruby>野菜<rt>やさい</rt></ruby>が <ruby>嫌<rt>きら</rt></ruby>いです。,Our child doesn't like vegetables
金曜日<div class="hint">Friday</div>,きんようび,Friday,やっと <ruby>金曜日<rt>きんようび</rt></ruby>だ。,Finally; it's Friday.
鉛筆<div class="hint">pencil</div>,えんぴつ,pencil,<ruby>鉛筆<rt>えんぴつ</rt></ruby>を <ruby>持<rt>も</rt></ruby>っていますか？,Do you have a pencil.
銀行<div class="hint">bank</div>,ぎんこう,bank,<ruby>祝日<rt>しゅくじつ</rt></ruby>に <ruby>銀行<rt>ぎんこう</rt></ruby>があいていません。,The bank is not open on holidays.
鍵<div class="hint">key | lock</div>,かぎ,key | lock,<ruby>部屋<rt>へや</rt></ruby>に <ruby>鍵<rt>かぎ</rt></ruby>を <ruby>忘<rt>わす</rt></ruby>れました。,I left the key in my room.
長い<div class="hint">long (distance or time)</div>,ながい,long (distance or time),トムが <ruby>長<rt>なが</rt></ruby>い <ruby>髪<rt>かみ</rt></ruby>の <ruby>男<rt>おとこ</rt></ruby>の <ruby>子<rt>こ</rt></ruby>だよ。,Tom is the boy with long hair.
門<div class="hint">gate</div>,もん,gate,<ruby>門<rt>もん</rt></ruby>を <ruby>閉<rt>し</rt></ruby>める <ruby>時間<rt>じかん</rt></ruby>だ。,It is time to shut the gate.
閉まる<div class="hint">to be shut; to close</div>,しまる,to be shut; to close,このデパートは <ruby>今日<rt>きょう</rt></ruby> <ruby>閉<rt>し</rt></ruby>まっている。,This department store is closed today.
閉める<div class="hint">to close; to shut</div>,しめる,to close; to shut,<ruby>窓<rt>まど</rt></ruby>を <ruby>閉<rt>し</rt></ruby>めて。,Close the window.
開く<div class="hint">to open (e.g. doors)</div>,あく,to open (e.g. doors),ドアが <ruby>開<rt>ひら</rt></ruby>いています。,The door is open.
開ける<div class="hint">to open (a door; etc.); to unwrap; to unlock</div>,あける,to open (a door; etc.); to unwrap; to unlock,<ruby>窓<rt>まど</rt></ruby>を <ruby>開<rt>あ</rt></ruby>けないでください。,Please do not open the window.
降りる<div class="hint">to descend (e.g. a mountain) | to get off; to dismount</div>,おりる,to descend (e.g. a mountain) | to get off; to dismount,ここでバスを <ruby>降<rt>お</rt></ruby>ります。,I'll get off the bus here.
降る<div class="hint">to precipitate; to fall (e.g. rain)</div>,ふる,to precipitate; to fall (e.g. rain),<ruby>今日<rt>きょう</rt></ruby> <ruby>雨<rt>あめ</rt></ruby>が <ruby>降<rt>ふ</rt></ruby>りますか？,Will it rain today?
階段<div class="hint">stairs; staircase</div>,かいだん,stairs; staircase,<ruby>階段<rt>かいだん</rt></ruby>を <ruby>上<rt>あ</rt></ruby>がる。,Go up the stairs.
隣<div class="hint">neighbor; next to (esp. living next door to)</div>,となり,neighbor; next to (esp. living next door to),<ruby>隣<rt>となり</rt></ruby>の <ruby>部屋<rt>へや</rt></ruby>がうるさいです。,It's noisy next door.
雑誌<div class="hint">journal; magazine; periodical</div>,ざっし,journal; magazine; periodical,この <ruby>雑誌<rt>ざっし</rt></ruby>を <ruby>読<rt>よ</rt></ruby>みたいですか？,Do you want to read this magazine?
難しい<div class="hint">difficult; hard; troublesome</div>,むずかしい,difficult; hard; troublesome,<ruby>宿題<rt>しゅくだい</rt></ruby>が <ruby>難<rt>むずか</rt></ruby>しい。,The homework is difficult.
雨<div class="hint">rain</div>,あめ,rain,<ruby>雨<rt>あめ</rt></ruby>が <ruby>降<rt>ふ</rt></ruby>っています。,It is raining.
雪<div class="hint">snow</div>,ゆき,snow,<ruby>雪<rt>ゆき</rt></ruby>が <ruby>降<rt>ふ</rt></ruby>っています。,It is snowing.
零<div class="hint">zero; nought</div>,れい,zero; nought,<ruby>昨日<rt>きのう</rt></ruby>の <ruby>夜<rt>よる</rt></ruby> <ruby>零<rt>れい</rt></ruby> <ruby>度<rt>ど</rt></ruby> <ruby>以下<rt>いか</rt></ruby>に <ruby>下<rt>さ</rt></ruby>がった。,The temperature fell below zero last night.
電気<div class="hint">electricity | (electric) light</div>,でんき,electricity | (electric) light,<ruby>電気<rt>でんき</rt></ruby>をつける,To turn on the lights
電気ストーブ<div class="hint">electric heater</div>,でんきストーブ,electric heater,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>部屋<rt>へや</rt></ruby>に <ruby>新<rt>あたら</rt></ruby>しい <ruby>電気<rt>でんき</rt></ruby>ストーブを <ruby>取<rt>と</rt></ruby>り <ruby>付<rt>つ</rt></ruby>けた。,She installed a new electric stove in the room.
電話<div class="hint">phone call | telephone (device)</div>,でんわ,phone call | telephone (device),<ruby>携帯<rt>けいたい</rt></ruby> <ruby>電話<rt>でんわ</rt></ruby>から <ruby>電話<rt>でんわ</rt></ruby>しています。,I'm calling from a cell phone.
電車<div class="hint">train</div>,でんしゃ,train,<ruby>電車<rt>でんしゃ</rt></ruby>に <ruby>乗<rt>の</rt></ruby>りました。,I took the train.
青<div class="hint">blue; green</div>,あお,blue; green,<ruby>信号<rt>しんごう</rt></ruby>が <ruby>青<rt>あお</rt></ruby>になった。,The traffic signal turned green.
青い<div class="hint">blue; green</div>,あおい,blue; green,<ruby>空<rt>そら</rt></ruby>は <ruby>青<rt>あお</rt></ruby>い。,The sky is blue.
静か<div class="hint">quiet; silent</div>,しずか,quiet; silent,<ruby>静<rt>しず</rt></ruby>かにしなさい！,Be quite!
面白い<div class="hint">interesting; fascinating</div>,おもしろい,interesting; fascinating,それは <ruby>面白<rt>おもしろ</rt></ruby>い <ruby>話<rt>はなし</rt></ruby>ですね。,That's an interesting story.
靴<div class="hint">shoes; footwear</div>,くつ,shoes; footwear,<ruby>靴<rt>くつ</rt></ruby>を <ruby>履<rt>は</rt></ruby>いて。,Put on your shoes.
靴下<div class="hint">socks</div>,くつした,socks,トムは <ruby>靴下<rt>くつした</rt></ruby>を <ruby>脱<rt>ぬ</rt></ruby>いだ。,Tom took his socks off.
鞄<div class="hint">bag; briefcase</div>,かばん,bag; briefcase,これは <ruby>私<rt>わたし</rt></ruby>の <ruby>鞄<rt>かばん</rt></ruby>ではない。,This isn't my bag.
音楽<div class="hint">music</div>,おんがく,music,<ruby>夜<rt>よる</rt></ruby>に <ruby>音楽<rt>おんがく</rt></ruby>を <ruby>聴<rt>き</rt></ruby>きます。,I listen to music at night.
頭<div class="hint">head</div>,あたま,head,<ruby>頭<rt>あたま</rt></ruby>が <ruby>痛<rt>いた</rt></ruby>い。,My head hurts.
頼む<div class="hint">to request</div>,たのむ,to request,<ruby>田中<rt>たなか</rt></ruby>さんにあのタスクを <ruby>頼<rt>たの</rt></ruby>みました。,I asked Mr. Tanaka to do that task.
顔<div class="hint">face | look; expression</div>,かお,face | look; expression,あなたの <ruby>顔<rt>かお</rt></ruby>が <ruby>赤<rt>あか</rt></ruby>いですよ。,Your face is red.
風<div class="hint">wind; breeze</div>,かぜ,wind; breeze,<ruby>風<rt>かぜ</rt></ruby>が <ruby>強<rt>つよ</rt></ruby>くなりました。,The wind became strong.
風呂<div class="hint">bath; bathhouse</div>,ふろ,bath; bathhouse,<ruby>風呂<rt>ふろ</rt></ruby>に <ruby>入<rt>はい</rt></ruby>ったか？,Did you take a bath?
風邪<div class="hint">common cold</div>,かぜ,common cold,<ruby>風邪<rt>かぜ</rt></ruby>をひきました。,I caught a cold.
飛ぶ<div class="hint">to fly | to jump</div>,とぶ,to fly | to jump,<ruby>飛<rt>と</rt></ruby>ぶ <ruby>魚<rt>さかな</rt></ruby>もいる。,Some fish fly.
飛行機<div class="hint">airplane</div>,ひこうき,airplane,<ruby>飛行機<rt>ひこうき</rt></ruby>は <ruby>無事<rt>ぶじ</rt></ruby>に <ruby>着陸<rt>ちゃくりく</rt></ruby>した。,The airplane landed safely.
食べる<div class="hint">to eat</div>,たべる,to eat,<ruby>映画館<rt>えいがかん</rt></ruby>でポップコーンを <ruby>食<rt>た</rt></ruby>べました。,I ate popcorn at the theatre.
