港<div class="hint">port; harbor</div>,みなと,port; harbor,<ruby>港<rt>みなと</rt></ruby>に <ruby>船<rt>ふね</rt></ruby>が <ruby>着<rt>つ</rt></ruby>きました。,The ship arrived at the port.,noun
スープ<div class="hint">soup</div>,すーぷ,soup,<ruby>母<rt>はは</rt></ruby>がコーンスープを <ruby>作<rt>つく</rt></ruby>っている。,My mother is making some corn chowder.,noun
完成<div class="hint">completion</div>,かんせい,completion,<ruby>新<rt>あたら</rt></ruby>しいホームページが <ruby>完成<rt>かんせい</rt></ruby>した。,Our new home page is now complete.,verbal noun
失敗<div class="hint">failure; mistake</div>,しっぱい,failure; mistake,<ruby>一<rt>いち</rt></ruby> <ruby>度<rt>ど</rt></ruby>の <ruby>失敗<rt>しっぱい</rt></ruby>であきらめてはいけないよ。,You shouldn't give up just because you've failed once.,verbal noun
原因<div class="hint">cause; origin</div>,げんいん,cause; origin,この <ruby>事故<rt>じこ</rt></ruby>の <ruby>原因<rt>げんいん</rt></ruby>は <ruby>何<rt>なん</rt></ruby>ですか。,What's the cause of this accident?,noun
願う<div class="hint">wish; hope</div>,ねがう,wish; hope,<ruby>彼<rt>かれ</rt></ruby>が <ruby>元気<rt>げんき</rt></ruby>になるよう <ruby>願<rt>ねが</rt></ruby>っています。,I hope he gets well.,verb
バナナ<div class="hint">banana</div>,ばなな,banana,<ruby>私<rt>わたし</rt></ruby>は <ruby>毎朝<rt>まいあさ</rt></ruby>バナナを <ruby>食<rt>た</rt></ruby>べます。,I eat a banana every morning.,noun
正月<div class="hint">New Year</div>,しょうがつ,New Year,お <ruby>正月<rt>しょうがつ</rt></ruby>にはたいてい、 <ruby>家族<rt>かぞく</rt></ruby>が <ruby>集<rt>あつ</rt></ruby>まる。,Our family usually gets together for the new year.,noun
正直<div class="hint">honest; upright</div>,しょうじき,honest; upright,<ruby>彼女<rt>かのじょ</rt></ruby>はとても <ruby>正直<rt>しょうじき</rt></ruby>だ。,She's very honest.,adjectival noun
正確<div class="hint">accurate; precise</div>,せいかく,accurate; precise,<ruby>彼<rt>かれ</rt></ruby>の <ruby>計算<rt>けいさん</rt></ruby>は <ruby>正確<rt>せいかく</rt></ruby>です。,His calculation is accurate.,adjectival noun
かわいそう<div class="hint">poor; pitiful</div>,かわいそう,poor; pitiful,そのかわいそうな <ruby>子供<rt>こども</rt></ruby>たちは <ruby>食<rt>た</rt></ruby>べるものがない。,Those poor children have nothing to eat.,adjectival noun
正午<div class="hint">noon</div>,しょうご,noon,<ruby>昼休<rt>ひるやす</rt></ruby>みは <ruby>正午<rt>しょうご</rt></ruby>からです。,The lunch break is from noon.,noun
異なる<div class="hint">differ</div>,ことなる,differ,<ruby>彼<rt>かれ</rt></ruby>と <ruby>私<rt>わたし</rt></ruby>はいつも <ruby>意見<rt>いけん</rt></ruby>が <ruby>異<rt>こと</rt></ruby>なる。,He and I always have different opinions.,verb
通常<div class="hint">common; usually; typically</div>,つうじょう,common; usually; typically,<ruby>通常<rt>つうじょう</rt></ruby>は <ruby>夜<rt>よる</rt></ruby>８ <ruby>時<rt>じ</rt></ruby>まで <ruby>営業<rt>えいぎょう</rt></ruby>しています。,We're usually open until eight o'clock at night.,noun
提供<div class="hint">offer; provide</div>,ていきょう,offer; provide,<ruby>彼<rt>かれ</rt></ruby>がパーティー <ruby>会場<rt>かいじょう</rt></ruby>を <ruby>提供<rt>ていきょう</rt></ruby>してくれました。,He offered us a venue for the party.,verbal noun
パトカー<div class="hint">police car</div>,ぱとかー,police car,あそこにパトカーがいる。,There's a police car over there.,noun
案内<div class="hint">guide; guidance</div>,あんない,guide; guidance,<ruby>私<rt>わたし</rt></ruby>が <ruby>中<rt>なか</rt></ruby>をご <ruby>案内<rt>あんない</rt></ruby>します。,I'll show you around inside.,verbal noun
示す<div class="hint">show; indicate</div>,しめす,show; indicate,<ruby>彼<rt>かれ</rt></ruby>は <ruby>新<rt>しん</rt></ruby> <ruby>製品<rt>せいひん</rt></ruby>に <ruby>興味<rt>きょうみ</rt></ruby>を <ruby>示<rt>しめ</rt></ruby>している。,He's showing interest in the new product.,verb
連絡<div class="hint">contact; communication</div>,れんらく,contact; communication,<ruby>仕事<rt>しごと</rt></ruby>が <ruby>終<rt>お</rt></ruby>わったら <ruby>連絡<rt>れんらく</rt></ruby>します。,I'll contact you when I finish my work.,verbal noun
ハンバーガー<div class="hint">hamburger</div>,はんばーがー,hamburger,<ruby>今日<rt>きょう</rt></ruby>の <ruby>昼<rt>ひる</rt></ruby>ご <ruby>飯<rt>はん</rt></ruby>はハンバーガーでした。,I had a hamburger for lunch today.,noun
接続<div class="hint">connection; joining</div>,せつぞく,connection; joining,コンピューターをネットワークに <ruby>接続<rt>せつぞく</rt></ruby>しました。,The computer has been connected with the network.,verbal noun
続き<div class="hint">continuation; sequel</div>,つづき,continuation; sequel,<ruby>話<rt>はなし</rt></ruby>の <ruby>続<rt>つづ</rt></ruby>きは <ruby>電話<rt>でんわ</rt></ruby>でしましょう。,Let's continue this conversation on the phone.,noun
手続き<div class="hint">procedure; proceeding</div>,てつづき,procedure; proceeding,<ruby>入国<rt>にゅうこく</rt></ruby> <ruby>手続<rt>てつづ</rt></ruby>きが <ruby>終<rt>お</rt></ruby>わりました。,The immigration procedures are finished.,verbal noun
録音<div class="hint">(sound) recording</div>,ろくおん,(sound) recording,そのラジオ <ruby>番組<rt>ばんぐみ</rt></ruby>はもう <ruby>録音<rt>ろくおん</rt></ruby>しました。,I've already recorded that radio show.,verbal noun
エスカレーター<div class="hint">escalator</div>,えすかれーたー,escalator,３ <ruby>階<rt>かい</rt></ruby>までエスカレーターで <ruby>行<rt>い</rt></ruby>きましょう。,Let's take the escalator up to the third floor.,noun
記録<div class="hint">record; documentation</div>,きろく,record; documentation,マラソンで <ruby>世界<rt>せかい</rt></ruby> <ruby>記録<rt>きろく</rt></ruby>が <ruby>出<rt>で</rt></ruby>た。,There was a new world record in the marathon.,verbal noun
登る<div class="hint">climb; go up</div>,のぼる,climb; go up,<ruby>私<rt>わたし</rt></ruby>たちは <ruby>昨年<rt>さくねん</rt></ruby>、 <ruby>富士山<rt>ふじさん</rt></ruby>に <ruby>登<rt>のぼ</rt></ruby>りました。,We climbed Mount Fuji last year.,verb
関する<div class="hint">relate to; regarding</div>,かんする,relate to; regarding,その <ruby>問題<rt>もんだい</rt></ruby>に <ruby>関<rt>かん</rt></ruby>する <ruby>記事<rt>きじ</rt></ruby>を <ruby>読<rt>よ</rt></ruby>みました。,I read an article regarding that problem.,verb
タオル<div class="hint">towel</div>,たおる,towel,<ruby>私<rt>わたし</rt></ruby>はタオルで <ruby>顔<rt>かお</rt></ruby>をふいた。,I wiped my face with a towel.,noun
関係<div class="hint">relation; relationship</div>,かんけい,relation; relationship,<ruby>彼<rt>かれ</rt></ruby>はその <ruby>事件<rt>じけん</rt></ruby>に <ruby>関係<rt>かんけい</rt></ruby>がない。,He has nothing to do with that incident.,verbal noun
状況<div class="hint">state of affairs; conditions</div>,じょうきょう,state of affairs; conditions,この <ruby>状況<rt>じょうきょう</rt></ruby>では <ruby>出発<rt>しゅっぱつ</rt></ruby>は <ruby>難<rt>むずか</rt></ruby>しいです。,It's difficult to depart under these conditions.,noun
状態<div class="hint">state; condition</div>,じょうたい,state; condition,ここは <ruby>道<rt>みち</rt></ruby>の <ruby>状態<rt>じょうたい</rt></ruby>がとても <ruby>悪<rt>わる</rt></ruby>いです。,The road here is in a very bad condition.,noun
治す<div class="hint">cure (something)</div>,なおす,cure (something),<ruby>早<rt>はや</rt></ruby>く <ruby>風邪<rt>かぜ</rt></ruby>を <ruby>治<rt>なお</rt></ruby>してください。,I hope your cold gets better soon.,verb
パチンコ<div class="hint">pachinko (Japanese pinball)</div>,ぱちんこ,pachinko (Japanese pinball),<ruby>彼<rt>かれ</rt></ruby>は <ruby>毎日<rt>まいにち</rt></ruby>パチンコをしています。,He plays pachinko every day.,noun
政治<div class="hint">politics</div>,せいじ,politics,<ruby>私<rt>わたし</rt></ruby>は <ruby>政治<rt>せいじ</rt></ruby>に <ruby>関心<rt>かんしん</rt></ruby>がある。,I'm interested in politics.,noun
政府<div class="hint">government; administration</div>,せいふ,government; administration,そのデモについて <ruby>政府<rt>せいふ</rt></ruby>は <ruby>何<rt>なに</rt></ruby>もしなかった。,The government didn't do anything about the demonstration.,noun
首都<div class="hint">capital</div>,しゅと,capital,<ruby>東京<rt>とうきょう</rt></ruby>は <ruby>日本<rt>にっぽん</rt></ruby>の <ruby>首都<rt>しゅと</rt></ruby>です。,Tokyo is the capital of Japan.,noun
悩む<div class="hint">be troubled; suffer</div>,なやむ,be troubled; suffer,<ruby>彼<rt>かれ</rt></ruby>は <ruby>受験<rt>じゅけん</rt></ruby>のことで <ruby>悩<rt>なや</rt></ruby>んでいます。,He's worried about entrance examinations.,verb
ケーキ<div class="hint">cake</div>,けーき,cake,<ruby>誕生<rt>たんじょう</rt></ruby> <ruby>日<rt>び</rt></ruby>にケーキを <ruby>食<rt>た</rt></ruby>べました。,We ate cake on his birthday.,noun
革<div class="hint">leather</div>,かわ,leather,<ruby>革<rt>かわ</rt></ruby>のベルトを <ruby>買<rt>か</rt></ruby>いました。,I bought a leather belt.,noun
命令<div class="hint">command; order</div>,めいれい,command; order,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>命令<rt>めいれい</rt></ruby>に <ruby>従<rt>したが</rt></ruby>わなかった。,She did not obey the orders.,verbal noun
組み立てる<div class="hint">set up; put together</div>,くみたてる,set up; put together,<ruby>日曜日<rt>にちようび</rt></ruby>に <ruby>本棚<rt>ほんだな</rt></ruby>を <ruby>組<rt>く</rt></ruby>み <ruby>立<rt>た</rt></ruby>てます。,I'll build and set up the bookshelf on Sunday.,verb
スーツ<div class="hint">suit</div>,すーつ,suit,あのスーツはそんなに <ruby>高<rt>たか</rt></ruby>くない。,The suit is not that pricey.,noun
拡大<div class="hint">magnification; enlargement</div>,かくだい,magnification; enlargement,この <ruby>図<rt>ず</rt></ruby>を <ruby>拡大<rt>かくだい</rt></ruby>コピーしてください。,Please make enlarged copies of this chart.,verbal noun
責任<div class="hint">responsibility</div>,せきにん,responsibility,<ruby>彼<rt>かれ</rt></ruby>は <ruby>失敗<rt>しっぱい</rt></ruby>の <ruby>責任<rt>せきにん</rt></ruby>を <ruby>取<rt>と</rt></ruby>って、 <ruby>会社<rt>かいしゃ</rt></ruby>を <ruby>辞<rt>や</rt></ruby>めた。,He took responsibility for the mistake and left the company.,noun
辞める<div class="hint">resign; leave (one's job); quit</div>,やめる,resign; leave (one's job); quit,<ruby>彼<rt>かれ</rt></ruby>は <ruby>会社<rt>かいしゃ</rt></ruby>を <ruby>辞<rt>や</rt></ruby>めます。,He's leaving the company.,verb
お世辞<div class="hint">compliment; flattery</div>,おせじ,compliment; flattery,<ruby>彼<rt>かれ</rt></ruby>はお <ruby>世辞<rt>せじ</rt></ruby>を <ruby>言<rt>い</rt></ruby>うのが <ruby>上手<rt>うま</rt></ruby>い。,He is good at flattering people.,noun
チケット<div class="hint">ticket</div>,ちけっと,ticket,この <ruby>遊園<rt>ゆうえん</rt></ruby> <ruby>地<rt>ち</rt></ruby>のチケットは３０００ <ruby>円<rt>えん</rt></ruby>です。,A ticket for this amusement park is 3000 yen.,noun
通勤<div class="hint">commute</div>,つうきん,commute,<ruby>毎朝<rt>まいあさ</rt></ruby>、 <ruby>通勤<rt>つうきん</rt></ruby>に３０ <ruby>分<rt>ぷん</rt></ruby>かかります。,It takes thirty minutes to commute every morning.,verbal noun
転勤<div class="hint">transfer; relocation</div>,てんきん,transfer; relocation,<ruby>彼<rt>かれ</rt></ruby>は <ruby>大阪<rt>おおさか</rt></ruby>に <ruby>転勤<rt>てんきん</rt></ruby>しました。,He was transferred to Osaka.,verbal noun
事務室<div class="hint">office</div>,じむしつ,office,<ruby>事務<rt>じむ</rt></ruby> <ruby>室<rt>しつ</rt></ruby>でコピーを <ruby>取<rt>と</rt></ruby>ってきます。,I'm going to make copies in the office.,noun
チョコレート<div class="hint">chocolate</div>,ちょこれーと,chocolate,<ruby>妹<rt>いもうと</rt></ruby>はチョコレートが <ruby>大好<rt>だいす</rt></ruby>きです。,My little sister loves chocolate.,noun
職業<div class="hint">occupation; job</div>,しょくぎょう,occupation; job,あなたの <ruby>職業<rt>しょくぎょう</rt></ruby>を <ruby>教<rt>おし</rt></ruby>えてください。,What do you do for living?,noun
用件<div class="hint">matter; things to be done</div>,ようけん,matter; things to be done,<ruby>用件<rt>ようけん</rt></ruby>をメモしておきました。,I made a note of the matter.,noun
事件<div class="hint">affair; incident</div>,じけん,affair; incident,その <ruby>事件<rt>じけん</rt></ruby>の <ruby>犯人<rt>はんにん</rt></ruby>はまだ <ruby>捕<rt>つか</rt></ruby>まっていない。,The perpetrator of the incident has not been arrested yet.,noun
加工<div class="hint">processing</div>,かこう,processing,この <ruby>工場<rt>こうじょう</rt></ruby>では <ruby>魚<rt>さかな</rt></ruby>を <ruby>加工<rt>かこう</rt></ruby>している。,This factory processes fish.,verbal noun
チャンネル<div class="hint">channel</div>,ちゃんねる,channel,テレビのチャンネルを <ruby>変<rt>か</rt></ruby>えてください。,Please change the TV channel.,noun
参加<div class="hint">participation</div>,さんか,participation,<ruby>明日<rt>あす</rt></ruby>は <ruby>市民<rt>しみん</rt></ruby>マラソンに <ruby>参加<rt>さんか</rt></ruby>します。,I'll participate in the citizen marathon tomorrow.,verbal noun
修理<div class="hint">repair; mending</div>,しゅうり,repair; mending,<ruby>車<rt>くるま</rt></ruby>を <ruby>修理<rt>しゅうり</rt></ruby>に <ruby>出<rt>だ</rt></ruby>した。,I sent my car for repair.,verbal noun
傷める<div class="hint">damage; spoil</div>,いためる,damage; spoil,<ruby>彼<rt>かれ</rt></ruby>は <ruby>柔道<rt>じゅうどう</rt></ruby>で <ruby>腰<rt>こし</rt></ruby>を <ruby>傷<rt>いた</rt></ruby>めたんだ。,He hurt his lower back doing judo.,verb
ガソリンスタンド<div class="hint">gas station</div>,がそりんすたんど,gas station,この <ruby>近<rt>ちか</rt></ruby>くにガソリンスタンドはありますか。,Is there a gas station nearby?,noun
傷<div class="hint">wound; scar</div>,きず,wound; scar,<ruby>足<rt>あし</rt></ruby>の <ruby>傷<rt>きず</rt></ruby>が <ruby>痛<rt>いた</rt></ruby>みます。,The wound in my foot hurts.,noun
乗り換え<div class="hint">transfer; change (trains)</div>,のりかえ,transfer; change (trains),<ruby>次<rt>つぎ</rt></ruby>の <ruby>駅<rt>えき</rt></ruby>で <ruby>乗<rt>の</rt></ruby>り <ruby>換<rt>か</rt></ruby>えです。,I'm transferring at the next station.,verbal noun
